voltage mean,voltage std,voltage kurtosis,voltage skewness,CC Q,CC charge time,voltage slope,voltage entropy,current mean,current std,current kurtosis,current skewness,CV Q,CV charge time,current slope,current entropy,capacity
3.4339477050413842,0.03374493999887082,8.284959199459296,2.149085301262284,0.55419333770752,1330.0,0.00014992481203007538,7.192134144242739,0.20595600036621098,0.08424404117080664,2.1463502162431753,0.6198933039156732,0.0027925277826521136,49.0,-0.005889795887226959,3.832615986548646,1.43384555555556
3.4333835231586947,0.03350474099343088,8.410093283687324,2.1724748956782225,0.5483542117309573,1316.0,0.00015129179331306995,7.183064453039773,0.2113022210015191,0.08800171995041238,2.092761496740313,0.5896327850405829,0.0025719583193461095,44.0,-0.006784090562300249,3.724180812608653,1.43351722222222
3.4330182648401832,0.03340287829633387,8.590937328768108,2.2046666748166235,0.547541506754558,1314.0,0.0001519786910197869,7.180784231143262,0.2098309498741513,0.08554521210570624,2.068727452310486,0.5742244742084532,0.002379763861762152,41.0,-0.00705121928889578,3.658628338092041,1.43343233333333
3.432951538461538,0.03321859907952267,8.474277246359277,2.184417747651328,0.541277393358019,1299.0,0.00015204003079291782,7.170073086182844,0.2124829269037014,0.08597448233981154,2.059515440902957,0.5604344144220016,0.0023511249997880722,40.0,-0.007267500114440925,3.635617987785286,1.4330182222222199
3.4326414110429444,0.033205884690118974,8.60543676237071,2.207366568947793,0.5429483801608621,1303.0,0.0001523407521105143,7.173145315548593,0.2105125007629395,0.08555035196097109,2.0574595778883435,0.5685248988356802,0.0022707361200120717,39.0,-0.007392307770557898,3.610375761308051,1.43310088888889
3.432663133640553,0.03316677340532964,8.643464168195827,2.2186684091773348,0.5421054758368602,1301.0,0.000152574942352037,7.171610507063481,0.2093750001907349,0.08497565596672214,2.0703881707627816,0.5755164115565079,0.002258361114925809,39.0,-0.007353845840845359,3.610644062519502,1.43288877777778
3.432571516551193,0.03325264226108821,8.695147114063646,2.227689483868288,0.5408610878499354,1298.0,0.0001533898305084746,7.169303460598492,0.20970499935150136,0.08621992562313317,2.0665485726686708,0.5747795888341583,0.002261819436815049,39.0,-0.007458974593724974,3.6085654038991986,1.43250344444444
3.4323558641975307,0.03304799896899815,8.648022631682265,2.2221334296983706,0.5396197559271925,1295.0,0.0001525096525096527,7.1669918836650375,0.21291281871306594,0.08653622023242982,2.0584136409787854,0.5695798053496466,0.002237499981986152,38.0,-0.0076684206912392095,3.5850914261655813,1.43256777777778
3.4322174418604647,0.033083693826032524,8.739327439735742,2.2391313047115946,0.5371137132771815,1289.0,0.00015376260667183858,7.162351403970945,0.2117820524558043,0.08733722352401642,2.071489416846742,0.5821895139266314,0.0022252777894337973,38.0,-0.007742105383622025,3.5828829003852634,1.43255644444444
3.4320789026275116,0.03294774711947428,8.742596135316573,2.237513056418877,0.5387748373752175,1293.0,0.00015274555297757172,7.165447754373499,0.21216841988814497,0.08647654876128617,2.0505156403377662,0.5637871784807413,0.0021708194340599903,37.0,-0.007856756468076972,3.5586592292489034,1.43241822222222
3.4319052795031055,0.03308869792160381,8.874784940142591,2.2640712394872837,0.5362662109714087,1287.0,0.00015446775446775472,7.160799794701568,0.21089737058940694,0.08643218674628379,2.0583728582471714,0.5745161251571781,0.002157583355373807,37.0,-0.007854054219013945,3.5578944529838306,1.43224977777778
3.4320946386946387,0.03319968465868662,8.8506420251603,2.258002734437364,0.5358665887451177,1286.0,0.00015505443234836721,7.160022791108375,0.21475263093647207,0.08837031805984452,2.056423731069149,0.5744697784706005,0.002197027769088745,37.0,-0.008021621910301407,3.55724053487958,1.43196444444444
3.4318600931677024,0.032994179854404886,8.768636925796534,2.244910366744122,0.5362736705186636,1287.0,0.00015345765345765365,7.160800052879013,0.2118631583765934,0.08700339261783178,2.0612425184609857,0.5764649328347095,0.0021674166721767857,37.0,-0.00790810786066827,3.5575867944431527,1.43211088888889
