voltage mean,voltage std,voltage kurtosis,voltage skewness,CC Q,CC charge time,voltage slope,voltage entropy,current mean,current std,current kurtosis,current skewness,CV Q,CV charge time,current slope,current entropy,capacity
3.447507242178447,0.0389209158737045,4.669071219786742,1.3243617546823125,0.7185280975680897,1725.0,0.00011524637681159438,7.453498492085322,0.20709027767181393,0.08475425184460463,2.1839986675563163,0.6286824030270949,0.004072861110899183,71.0,-0.004143661821392225,4.196814922636842,1.44419611111111
3.4469426914153134,0.038540409542187425,4.818795923084366,1.3555410549344455,0.7177129875691746,1723.0,0.0001159024956471271,7.452340288725741,0.20620274039490585,0.08580334508974566,2.2247930026579135,0.6578110139409334,0.004112000012927585,72.0,-0.004152777883741597,4.2081896879372716,1.44648177777778
3.4467717112922,0.03836225170596148,4.8623426954178655,1.3635358761893421,0.7151808189392106,1717.0,0.0001163075131042516,7.448854507845521,0.206123609966702,0.08515301401433185,2.2242491040340826,0.658686230482728,0.004053333310021296,71.0,-0.004174648016271465,4.195603641557317,1.4479946666666699
3.4461502028985507,0.037812293852319004,4.9720848091841985,1.3874751085350194,0.7181129309929756,1724.0,0.00011531322505800482,7.452922467407893,0.205712675712478,0.08528460358939585,2.233951174121165,0.6662241119719462,0.003987944437662761,70.0,-0.004242857142857144,4.181132487047216,1.4488437777777798
3.4463001158748554,0.03790545110106159,4.987607249649504,1.3880338210084946,0.7185198748440227,1725.0,0.00011576811594202897,7.453501720293145,0.2032070418881698,0.0837290781081454,2.223944055502514,0.6584992950072043,0.0039394999927944594,70.0,-0.0041571428571428575,4.182052960130235,1.44974
3.446084695652174,0.037870346926242054,4.92569489754266,1.377850982148967,0.7185055406358523,1725.0,0.00011489855072463764,7.452922279558845,0.20645416704813643,0.08550780444132178,2.2239294400282104,0.6594539502262745,0.004059694452285767,71.0,-0.0041887324158574515,4.195201306339138,1.45015644444444
3.446008720930233,0.03772327711804412,5.014421533865382,1.3947860982438056,0.7159878729587148,1719.0,0.0001158231529959279,7.450019985348021,0.20503661969681855,0.08438577452380298,2.2365275217373397,0.6640622316634491,0.003974972220526801,70.0,-0.0042000002179827,4.18228597640811,1.45056066666667
3.44587773255814,0.03763767032574072,5.056128972902705,1.403763942149099,0.7159995402696414,1719.0,0.0001158231529959279,7.45002025221405,0.20312253570556651,0.08379301138235723,2.2347947030699205,0.6638415549588648,0.00393777778837416,70.0,-0.0041628570556640565,4.1819105027605055,1.45090566666667
3.445894330800701,0.037624380354779934,5.086673794436832,1.41072164294013,0.712258707495797,1710.0,0.00011678362573099414,7.444774000299386,0.20611690123652066,0.0854934321514135,2.218012391322061,0.6526163599339203,0.003995958329306708,70.0,-0.004250000108991357,4.180903654831102,1.45114511111111
3.445395847953216,0.03734053514563282,5.146974077261701,1.4251069009972839,0.711842151947023,1709.0,0.00011632533645406689,7.444190250833848,0.20411285727364686,0.08414413373137072,2.2211172007703315,0.6610243189441307,0.0039004027790493453,69.0,-0.004236231928286347,4.1678408876349415,1.45138711111111
